trip_id,loc_from,searches,searches_got_estimate,searches_for_quotes,searches_got_quotes,customer_not_cancelled,driver_not_cancelled,otp_entered,end_ride
4276,4.0,1,1,1,1,1,1,1,1
4277,15.0,1,1,1,1,1,1,1,1
4278,9.0,1,1,1,1,1,1,1,1
4279,14.0,0,0,0,0,0,0,0,0
4280,8.0,1,1,1,1,1,1,1,1
4281,13.0,1,1,1,1,1,1,1,1
4282,14.0,1,1,1,1,1,1,1,1
4283,14.0,1,1,1,1,1,1,1,1
4284,12.0,1,1,1,1,1,1,1,1
4285,2.0,1,1,1,1,1,1,1,1
4286,15.0,1,1,1,1,1,1,1,1
4287,10.0,1,1,1,1,1,1,1,1
4288,10.0,1,1,1,1,1,1,1,1
4289,10.0,1,1,1,1,1,1,1,1
4290,11.0,0,0,0,0,0,0,0,0
4291,11.0,1,1,1,1,1,1,1,1
4292,11.0,1,1,1,1,1,1,1,1
4293,1.0,1,1,1,1,1,1,1,1
4294,3.0,0,0,0,0,0,0,0,0
4295,11.0,1,1,1,1,1,1,1,1
4296,5.0,1,1,1,1,1,1,1,1
4297,3.0,1,1,1,1,1,1,1,1
4298,2.0,1,1,1,1,1,1,1,1
4299,5.0,0,0,0,0,0,0,0,0
4300,11.0,1,0,0,0,0,0,0,0
4301,9.0,1,1,1,1,1,1,1,1
4302,12.0,1,1,1,1,1,1,1,1
4303,2.0,1,1,1,1,1,1,1,1
4304,4.0,1,1,1,1,1,1,1,1
4305,5.0,0,0,0,0,0,0,0,0
4306,12.0,1,1,1,1,1,1,1,1
4307,4.0,1,1,1,1,1,1,1,1
4308,12.0,1,1,1,1,1,1,1,1
4309,12.0,1,1,1,1,1,1,1,1
4310,13.0,1,1,1,1,1,1,1,1
4311,12.0,1,1,1,1,1,1,1,1
4312,7.0,1,1,1,1,1,1,1,1
4313,11.0,1,1,1,1,1,1,1,1
4314,6.0,1,1,1,1,1,1,1,1
4315,15.0,1,1,1,1,1,1,1,1
4316,8.0,0,0,0,0,0,0,0,0
4317,3.0,1,1,1,1,1,1,1,1
4318,12.0,1,1,1,1,1,1,1,1
4319,11.0,1,1,1,1,1,1,1,1
4320,15.0,1,1,1,1,1,1,1,1
4321,11.0,1,1,1,1,1,1,1,1
4322,9.0,1,1,1,1,1,1,1,1
4323,14.0,0,0,0,0,0,0,0,0
4324,10.0,1,1,1,1,1,1,1,1
4325,7.0,1,1,1,1,1,1,1,1
4326,9.0,1,1,1,1,1,1,1,1
4327,7.0,1,1,1,1,1,1,1,1
4328,13.0,0,0,0,0,0,0,0,0
4329,10.0,0,0,0,0,0,0,0,0
4330,7.0,1,1,1,1,1,1,1,1
4331,2.0,1,1,1,1,1,1,1,1
4332,4.0,1,1,1,1,1,1,1,1
4333,5.0,1,1,1,1,1,1,1,1
4334,3.0,1,1,1,1,1,1,1,1
4335,6.0,1,1,1,1,1,1,1,1
4336,3.0,1,1,1,1,1,1,1,1
4337,3.0,0,0,0,0,0,0,0,0
4338,2.0,1,0,0,0,0,0,0,0
4339,8.0,1,1,1,1,1,1,1,1
4340,3.0,1,1,1,1,1,1,1,1
4341,1.0,1,1,1,1,1,1,1,1
4342,2.0,1,1,1,1,1,1,1,1
4343,15.0,1,1,1,1,1,1,1,1
4344,4.0,1,1,1,1,1,1,1,1
4345,5.0,1,1,1,1,1,1,1,1
4346,7.0,1,0,0,0,0,0,0,0
4347,15.0,1,1,1,1,1,1,1,1
4348,10.0,0,0,0,0,0,0,0,0
4349,5.0,1,1,1,1,1,1,1,1
4350,5.0,1,1,1,1,1,1,1,1
4351,14.0,1,1,1,1,1,1,1,1
4352,6.0,0,0,0,0,0,0,0,0
4353,4.0,1,1,1,1,1,1,1,1
4354,3.0,1,1,1,1,1,1,1,1
4355,8.0,1,1,1,1,1,1,1,1
4356,2.0,1,1,1,1,1,1,1,1
4357,9.0,1,1,1,1,1,1,1,1
4358,8.0,1,1,1,1,1,1,1,1
4359,1.0,1,1,0,0,0,0,0,0
4360,5.0,1,1,1,1,1,1,1,1
4361,11.0,1,1,1,1,1,1,1,1
4362,1.0,1,1,1,1,1,1,1,1
4363,6.0,1,1,1,1,1,1,1,1
4364,2.0,1,1,1,1,1,1,1,1
4365,13.0,1,1,0,0,0,0,0,0
4366,6.0,1,1,1,1,1,1,1,1
4367,13.0,1,1,1,1,1,1,1,1
4368,2.0,1,1,1,1,1,1,1,1
4369,15.0,1,1,1,1,1,1,1,1
4370,7.0,1,1,1,1,1,1,1,1
4371,2.0,1,1,1,1,1,1,1,1
4372,11.0,1,1,1,1,1,1,1,1
4373,15.0,0,0,0,0,0,0,0,0
4374,14.0,1,1,1,1,1,1,1,1
4375,10.0,1,1,1,1,1,1,1,1
4376,2.0,1,1,1,1,1,1,1,1
4377,1.0,1,1,1,1,1,1,1,1
4378,6.0,1,1,1,1,1,1,1,1
4379,6.0,1,1,1,1,1,1,1,1
4380,12.0,1,1,1,1,1,1,1,1
4381,7.0,1,1,1,1,1,1,1,1
4382,1.0,1,1,1,1,1,1,1,1
4383,11.0,1,1,1,1,1,1,1,1
4384,10.0,1,1,1,1,1,1,1,1
4385,13.0,0,0,0,0,0,0,0,0
4386,8.0,1,1,1,1,1,1,1,1
4387,10.0,1,1,1,1,1,1,1,1
4388,10.0,1,1,1,1,1,1,1,1
4389,9.0,1,1,1,1,1,1,1,1
4390,15.0,1,1,1,1,1,1,1,1
4391,8.0,1,1,0,0,0,0,0,0
4392,15.0,1,1,1,1,1,1,1,1
4393,6.0,1,1,1,1,1,1,1,1
4394,7.0,1,0,0,0,0,0,0,0
4395,6.0,1,1,1,1,1,1,1,1
4396,4.0,1,1,1,1,1,1,1,1
4397,15.0,1,1,1,1,1,1,1,1
4398,10.0,1,1,1,1,1,1,1,1
4399,6.0,1,1,1,1,1,1,1,1
4400,10.0,1,1,1,1,1,1,1,1
4401,1.0,1,1,1,1,1,1,1,1
4402,11.0,1,1,1,1,1,1,1,1
4403,4.0,1,1,1,1,1,1,1,1
4404,12.0,1,1,1,1,1,1,1,1
4405,14.0,1,1,1,1,1,1,1,1
4406,1.0,1,1,1,1,1,1,1,1
4407,5.0,1,1,1,1,1,1,1,1
4408,7.0,1,1,1,1,1,1,1,1
4409,4.0,1,1,1,1,1,1,1,1
4410,13.0,1,1,1,1,1,1,1,1
4411,11.0,1,1,1,1,1,1,1,1
4412,12.0,0,0,0,0,0,0,0,0
4413,5.0,1,1,1,1,1,1,1,1
4414,1.0,1,1,1,1,1,1,1,1
4415,3.0,1,1,1,1,1,1,1,1
4416,7.0,0,0,0,0,0,0,0,0
4417,8.0,1,1,1,1,1,1,1,1
4418,7.0,1,1,1,1,1,1,1,1
4419,4.0,1,1,1,1,1,1,1,1
4420,12.0,1,1,1,1,1,1,1,1
4421,5.0,1,1,1,1,1,1,1,1
4422,4.0,1,1,1,1,1,1,1,1
4423,6.0,1,1,1,1,1,1,1,1
4424,9.0,1,1,1,1,1,1,1,1
4425,6.0,1,1,1,1,1,1,1,1
4426,9.0,1,1,1,1,1,1,1,1
4427,14.0,1,1,1,1,1,1,1,1
4428,15.0,1,1,1,1,1,1,1,1
4429,6.0,1,1,1,1,1,1,1,1
4430,9.0,1,1,1,1,1,1,1,1
4431,7.0,0,0,0,0,0,0,0,0
4432,15.0,1,1,1,1,1,1,1,1
4433,3.0,1,1,1,1,1,1,1,1
4434,12.0,1,1,0,0,0,0,0,0
4435,12.0,1,1,1,1,1,1,1,1
4436,6.0,1,1,1,1,1,1,1,1
4437,14.0,1,1,1,1,1,1,1,1
4438,8.0,1,1,1,1,1,1,1,1
4439,15.0,1,1,1,1,1,1,1,1
4440,1.0,1,1,1,1,1,1,1,1
4441,4.0,1,1,1,1,1,1,1,1
4442,9.0,1,1,1,1,1,1,1,1
4443,11.0,1,1,1,1,1,1,1,1
4444,12.0,1,1,1,1,1,1,1,1
4445,14.0,1,1,1,1,1,1,1,1
4446,1.0,1,1,1,1,1,1,1,1
4447,9.0,1,1,1,1,1,1,1,1
4448,8.0,1,1,1,1,1,1,1,1
4449,7.0,1,1,1,1,1,1,1,1
4450,15.0,1,1,1,1,1,1,1,1
4451,14.0,1,1,1,1,1,1,1,1
4452,3.0,1,1,1,1,1,1,1,1
4453,10.0,0,0,0,0,0,0,0,0
4454,5.0,1,1,1,1,1,1,1,1
4455,1.0,1,1,1,1,1,1,1,1
4456,6.0,1,1,1,1,1,1,1,1
4457,14.0,1,1,1,1,1,1,1,1
4458,3.0,1,1,1,1,1,1,1,1
4459,12.0,1,1,1,1,1,1,1,1
4460,8.0,1,1,1,1,1,1,1,1
4461,1.0,1,1,1,1,1,1,1,1
4462,6.0,1,1,1,1,1,1,1,1
4463,15.0,1,1,1,1,1,1,1,1
4464,2.0,1,1,1,1,1,1,1,1
4465,7.0,1,1,1,1,1,1,1,1
4466,6.0,1,1,1,1,1,1,1,1
4467,14.0,1,1,1,1,1,1,1,1
4468,6.0,1,1,1,1,1,1,1,1
4469,15.0,1,1,1,1,1,1,1,1
4470,2.0,1,1,1,1,1,1,1,1
4471,6.0,1,1,1,1,1,1,1,1
4472,15.0,1,1,1,1,1,1,1,1
4473,9.0,1,1,1,1,1,1,1,1
4474,3.0,1,1,1,1,1,1,1,1
4475,13.0,1,1,1,1,1,1,1,1
4476,8.0,1,1,1,1,1,1,1,1
4477,2.0,1,1,1,1,1,1,1,1
4478,13.0,1,1,1,1,1,1,1,1
4479,11.0,1,1,1,1,1,1,1,1
4480,4.0,1,1,0,0,0,0,0,0
4481,5.0,1,1,1,1,1,1,1,1
4482,12.0,1,1,1,1,1,1,1,1
4483,8.0,1,1,1,1,1,1,1,1
4484,10.0,1,1,1,1,1,1,1,1
4485,3.0,1,1,1,1,1,1,1,1
4486,7.0,1,1,1,1,1,1,1,1
4487,5.0,1,1,1,1,1,1,1,1
4488,14.0,1,1,1,1,1,1,1,1
4489,14.0,1,1,1,1,1,1,1,1
4490,14.0,0,0,0,0,0,0,0,0
4491,9.0,1,1,1,1,1,1,1,1
4492,6.0,1,1,1,1,1,1,1,1
4493,13.0,1,1,1,1,1,1,1,1
4494,12.0,0,0,0,0,0,0,0,0
4495,13.0,1,1,1,1,1,1,1,1
4496,3.0,1,1,1,1,1,1,1,1
4497,6.0,1,1,1,0,0,0,0,0
4498,7.0,1,1,0,0,0,0,0,0
4499,5.0,1,1,1,1,1,1,1,1
4500,5.0,1,1,1,1,1,1,1,1
4501,9.0,1,1,1,1,1,1,1,1
4502,13.0,1,1,1,1,1,1,1,1
4503,11.0,1,1,1,1,1,1,1,1
4504,3.0,1,1,1,1,1,1,1,1
4505,9.0,1,1,1,1,1,1,1,1
4506,5.0,1,1,1,1,0,0,0,0
4507,6.0,1,1,1,1,1,1,1,1
4508,7.0,1,1,1,1,1,1,1,1
4509,12.0,1,1,1,1,1,1,1,1
4510,3.0,1,1,1,1,1,1,1,1
4511,5.0,1,0,0,0,0,0,0,0
4512,15.0,1,1,1,1,1,1,1,1
4513,8.0,1,1,1,1,1,1,1,1
4514,2.0,1,1,1,1,1,1,1,1
4515,14.0,1,1,1,1,1,1,1,1
4516,14.0,1,1,1,1,1,1,1,1
4517,1.0,1,1,1,1,1,1,1,1
4518,9.0,1,1,1,1,1,1,1,1
4519,6.0,1,1,1,1,1,1,1,1
4520,14.0,1,1,1,1,1,1,1,1
4521,4.0,1,1,1,1,1,1,1,1
4522,11.0,0,0,0,0,0,0,0,0
4523,12.0,1,1,1,1,1,1,1,1
4524,2.0,1,1,1,1,1,1,1,1
4525,14.0,1,1,1,1,1,1,1,1
4526,4.0,1,1,1,1,1,1,1,1
4527,5.0,1,1,1,1,1,1,1,1
4528,14.0,0,0,0,0,0,0,0,0
4529,4.0,1,1,1,1,1,1,1,1
4530,13.0,1,1,1,1,1,1,1,1
4531,9.0,1,1,1,1,1,1,1,1
4532,7.0,1,1,1,1,1,1,1,1
4533,15.0,1,1,1,1,1,1,1,1
4534,2.0,1,1,1,1,1,1,1,1
4535,10.0,1,1,1,1,1,1,1,1
4536,5.0,1,1,1,1,1,1,1,1
4537,13.0,1,1,1,1,1,1,1,1
4538,2.0,1,1,1,1,1,1,1,1
4539,4.0,1,1,1,1,1,1,1,1
4540,7.0,1,1,1,1,1,1,1,1
4541,2.0,1,1,1,1,1,1,1,1
4542,3.0,1,1,1,1,1,1,1,1
4543,3.0,1,1,1,1,1,1,1,1
4544,10.0,1,1,1,1,1,1,1,1
4545,7.0,1,1,1,1,1,1,1,1
4546,1.0,1,1,1,1,1,1,1,1
4547,11.0,1,1,1,1,1,1,1,1
4548,3.0,0,0,0,0,0,0,0,0
4549,8.0,1,1,1,1,1,1,1,1
4550,5.0,1,1,1,1,1,1,1,1
4551,4.0,1,1,1,1,1,1,1,1
4552,5.0,1,1,1,1,1,1,1,1
4553,1.0,1,1,1,1,1,1,1,1
4554,4.0,1,1,1,1,1,1,1,1
4555,5.0,1,1,1,1,1,1,1,1
4556,8.0,1,1,1,1,1,1,1,1
4557,14.0,1,1,1,0,0,0,0,0
4558,15.0,1,1,1,1,1,1,1,1
4559,13.0,1,1,0,0,0,0,0,0
4560,9.0,1,1,1,1,1,1,1,1
4561,14.0,1,1,1,1,1,1,1,1
4562,10.0,1,1,1,1,1,1,1,1
4563,7.0,1,1,1,1,1,1,1,1
4564,12.0,1,0,0,0,0,0,0,0
4565,5.0,1,1,1,1,1,1,1,1
4566,6.0,1,1,1,1,1,1,1,1
4567,3.0,1,1,1,1,1,1,1,1
4568,15.0,1,1,1,1,1,1,1,1
4569,10.0,1,1,1,1,1,1,1,1
4570,2.0,1,1,1,1,1,1,1,1
4571,7.0,1,1,1,1,1,1,1,1
4572,15.0,1,1,1,1,1,1,1,1
4573,5.0,1,1,1,1,1,1,1,1
4574,4.0,1,1,1,1,1,1,1,1
4575,13.0,0,0,0,0,0,0,0,0
4576,8.0,1,1,1,1,1,1,1,1
4577,4.0,1,1,1,1,1,1,1,1
4578,15.0,1,1,1,1,1,1,1,1
4579,4.0,1,1,1,1,1,1,1,1
4580,4.0,1,0,0,0,0,0,0,0
4581,4.0,1,1,1,1,1,1,1,1
4582,11.0,0,0,0,0,0,0,0,0
4583,1.0,1,1,1,1,1,1,1,1
4584,13.0,1,1,1,1,1,1,1,1
4585,12.0,1,1,1,1,1,1,1,1
4586,3.0,1,1,1,1,1,1,1,1
4587,13.0,1,0,0,0,0,0,0,0
4588,10.0,1,1,1,1,1,1,1,1
4589,12.0,1,1,1,1,1,1,1,1
4590,6.0,1,1,1,1,1,1,1,1
4591,14.0,0,0,0,0,0,0,0,0
4592,12.0,1,1,1,1,1,1,1,1
4593,15.0,1,1,1,1,1,1,1,1
4594,2.0,1,1,1,1,1,1,1,1
4595,15.0,1,1,1,1,1,1,1,1
4596,1.0,1,1,1,1,1,1,1,1
4597,3.0,1,1,1,1,1,1,1,1
4598,4.0,1,1,1,1,1,1,1,1
4599,9.0,1,1,1,1,1,1,1,1
4600,4.0,1,1,1,1,1,1,1,1
4601,9.0,0,0,0,0,0,0,0,0
4602,5.0,1,1,1,1,1,1,1,1
4603,15.0,1,1,1,1,1,1,1,1
4604,6.0,1,1,1,1,1,1,1,1
4605,5.0,1,1,1,1,1,1,1,1
4606,10.0,1,1,1,1,1,1,1,1
4607,5.0,1,1,1,1,1,1,1,1
4608,6.0,1,1,1,1,1,1,1,1
4609,10.0,1,1,1,1,1,1,1,1
4610,3.0,1,1,1,1,1,1,1,1
4611,7.0,1,1,1,1,1,1,1,1
4612,8.0,1,1,1,1,1,1,1,1
4613,15.0,1,1,1,1,1,1,1,1
4614,13.0,1,1,1,1,1,1,1,1
4615,2.0,1,1,1,1,1,1,1,1
4616,12.0,1,1,1,1,1,1,1,1
4617,12.0,1,1,1,1,1,1,1,1
4618,5.0,1,1,1,1,1,1,1,1
4619,8.0,1,1,1,1,1,1,1,1
4620,2.0,1,1,1,1,1,1,1,1
4621,11.0,1,1,1,1,1,1,1,1
4622,11.0,0,0,0,0,0,0,0,0
4623,11.0,1,1,1,1,1,1,1,1
4624,8.0,1,1,1,1,1,1,1,1
4625,9.0,1,0,0,0,0,0,0,0
4626,14.0,1,1,1,1,1,1,1,1
4627,14.0,1,1,1,1,1,1,1,1
4628,2.0,1,1,1,1,1,1,1,1
4629,14.0,1,1,1,1,1,1,1,1
4630,13.0,1,1,1,1,1,1,1,1
4631,1.0,1,0,0,0,0,0,0,0
4632,3.0,1,1,1,1,1,1,1,1
4633,7.0,1,1,1,1,1,1,1,1
4634,15.0,1,1,1,1,1,1,1,1
4635,3.0,1,1,0,0,0,0,0,0
4636,8.0,0,0,0,0,0,0,0,0
4637,6.0,1,1,1,1,1,1,1,1
4638,1.0,1,1,1,1,1,1,1,1
4639,6.0,1,1,1,1,1,1,1,1
4640,11.0,1,1,1,1,1,1,1,1
4641,13.0,1,1,1,1,1,1,1,1
4642,14.0,1,1,1,1,1,1,1,1
4643,10.0,1,1,1,1,1,1,1,1
4644,10.0,1,1,1,1,1,1,1,1
4645,14.0,1,1,1,1,1,1,1,1
4646,1.0,1,1,1,1,1,1,1,1
4647,1.0,1,1,1,1,1,1,1,1
4648,15.0,1,1,1,1,1,1,1,1
4649,4.0,1,1,1,1,1,1,1,1
4650,1.0,1,1,1,1,1,1,1,1
4651,9.0,1,1,0,0,0,0,0,0
4652,14.0,1,1,1,1,1,1,1,1
4653,12.0,1,1,1,1,1,1,1,1
4654,8.0,1,1,1,1,1,1,1,1
4655,2.0,1,1,1,1,1,1,1,1
4656,8.0,1,1,1,1,1,1,1,1
4657,9.0,1,1,1,1,1,1,1,1
4658,8.0,1,1,1,1,1,1,1,1
4659,15.0,1,1,1,1,1,1,1,1
4660,8.0,1,1,1,1,1,1,1,1
4661,4.0,1,1,1,1,1,1,1,1
4662,2.0,1,1,1,1,1,1,1,1
4663,11.0,1,1,1,1,1,1,1,1
4664,8.0,1,1,1,1,1,1,1,1
4665,6.0,1,1,1,1,1,1,1,1
4666,9.0,1,1,1,1,1,1,1,1
4667,1.0,1,1,1,1,1,1,1,1
4668,7.0,1,1,1,1,1,1,1,1
4669,4.0,1,1,1,1,1,1,1,1
4670,5.0,1,1,1,1,1,1,1,1
4671,3.0,1,1,1,1,1,1,1,1
4672,9.0,1,1,1,1,1,1,1,1
4673,14.0,1,1,1,1,1,1,1,1
4674,5.0,1,1,1,1,1,1,1,1
4675,11.0,1,1,1,1,1,1,1,1
4676,13.0,1,1,1,1,1,1,1,1
4677,7.0,1,1,1,1,1,1,1,1
4678,2.0,1,1,1,1,1,1,1,1
4679,2.0,0,0,0,0,0,0,0,0
4680,4.0,1,1,1,1,1,1,1,1
4681,8.0,1,1,1,1,1,1,1,1
4682,14.0,1,1,1,1,1,1,1,1
4683,14.0,1,1,1,1,1,1,1,1
4684,6.0,1,1,1,1,1,1,1,1
4685,2.0,1,1,1,1,1,1,1,1
4686,6.0,1,1,1,1,1,1,1,1
4687,3.0,1,1,1,1,1,1,1,1
4688,5.0,1,1,1,1,1,1,1,1
4689,9.0,1,1,1,1,1,1,1,1
4690,14.0,1,1,1,1,1,1,1,1
4691,1.0,1,1,1,1,1,1,1,1
4692,8.0,1,1,1,1,1,1,1,1
4693,9.0,1,1,1,1,1,1,1,1
4694,1.0,1,1,1,1,1,1,1,1
4695,4.0,1,1,1,1,1,1,1,1
4696,11.0,1,1,1,1,1,1,1,1
4697,3.0,1,1,1,1,1,1,1,1
4698,11.0,1,1,1,0,0,0,0,0
4699,10.0,1,1,1,1,1,1,1,1
4700,10.0,1,1,1,1,1,1,1,1
4701,5.0,1,1,1,1,1,1,1,1
4702,7.0,1,1,1,1,1,1,1,1
4703,7.0,1,1,1,1,1,1,1,1
4704,12.0,1,1,1,1,1,1,1,1
4705,5.0,1,1,1,1,1,1,1,1
4706,12.0,1,1,1,1,1,1,1,1
4707,2.0,1,1,1,1,1,1,1,1
4708,11.0,1,1,1,1,1,1,1,1
4709,11.0,1,0,0,0,0,0,0,0
4710,8.0,1,1,1,1,1,1,1,1
4711,6.0,0,0,0,0,0,0,0,0
4712,15.0,1,1,1,1,1,1,1,1
4713,10.0,1,1,1,1,1,1,1,1
4714,4.0,1,1,1,1,1,1,1,1
4715,14.0,1,1,1,1,1,1,1,1
4716,1.0,1,1,1,1,1,1,1,1
4717,6.0,1,1,1,1,1,1,1,1
4718,3.0,1,1,1,1,1,1,1,1
4719,3.0,1,1,1,1,1,1,1,1
4720,12.0,1,1,1,1,1,1,1,1
4721,2.0,0,0,0,0,0,0,0,0
4722,13.0,1,1,1,1,1,1,1,1
4723,9.0,1,1,1,1,1,1,1,1
4724,8.0,1,1,1,1,1,1,1,1
4725,5.0,1,1,1,1,1,1,1,1
4726,13.0,1,1,1,1,1,1,1,1
4727,3.0,1,1,1,1,1,1,1,1
4728,10.0,1,1,1,1,1,1,1,1
4729,8.0,1,1,1,1,1,1,1,1
4730,8.0,1,1,1,1,1,1,1,1
4731,1.0,1,1,1,1,1,1,1,1
4732,6.0,1,1,1,1,1,1,1,1
4733,4.0,0,0,0,0,0,0,0,0
4734,7.0,0,0,0,0,0,0,0,0
4735,10.0,1,1,1,1,1,1,1,1
4736,8.0,1,1,1,1,1,1,1,1
4737,13.0,1,1,1,1,1,1,1,1
4738,2.0,1,1,1,1,1,1,1,1
4739,6.0,1,1,1,1,1,1,1,1
4740,2.0,1,1,1,1,1,1,1,1
4741,7.0,0,0,0,0,0,0,0,0
4742,3.0,1,1,1,1,1,1,1,1
4743,12.0,1,1,1,1,1,1,1,1
4744,10.0,1,1,1,1,1,1,1,1
4745,3.0,1,1,1,1,1,1,1,1
4746,11.0,1,1,1,1,1,1,1,1
4747,10.0,1,1,1,1,1,1,1,1
4748,7.0,1,1,1,1,1,1,1,1
4749,12.0,1,1,1,1,1,1,1,1
4750,3.0,1,1,1,1,1,1,1,1
4751,14.0,1,1,1,0,0,0,0,0
4752,3.0,1,1,1,1,1,1,1,1
4753,4.0,1,1,1,1,1,1,1,1
4754,12.0,1,1,1,1,1,1,1,1
4755,14.0,1,1,1,1,1,1,1,1
4756,3.0,1,1,1,1,1,1,1,1
4757,2.0,1,1,1,1,1,1,1,1
4758,4.0,1,1,1,1,1,1,1,1
4759,13.0,1,1,1,1,1,1,1,1
4760,9.0,1,1,1,1,1,1,1,1
4761,3.0,1,1,1,1,1,1,1,1
4762,3.0,1,1,1,1,1,1,1,1
4763,11.0,1,1,1,1,1,1,1,1
4764,11.0,1,1,1,1,1,1,1,1
4765,7.0,1,1,1,1,1,1,1,1
4766,5.0,1,1,1,1,1,1,1,1
4767,7.0,1,0,0,0,0,0,0,0
4768,9.0,1,1,1,1,1,1,1,1
4769,3.0,1,0,0,0,0,0,0,0
4770,13.0,1,1,1,1,0,0,0,0
4771,8.0,0,0,0,0,0,0,0,0
4772,10.0,0,0,0,0,0,0,0,0
4773,10.0,1,1,1,1,1,1,1,1
4774,2.0,1,1,1,1,1,1,1,1
4775,7.0,1,1,1,1,1,1,1,1
4776,14.0,1,1,1,1,1,1,1,1
4777,8.0,1,1,1,1,1,1,1,1
4778,4.0,1,0,0,0,0,0,0,0
4779,1.0,1,1,1,1,1,1,1,1
4780,1.0,1,1,1,1,1,1,1,1
4781,4.0,1,1,1,1,1,1,1,1
4782,11.0,0,0,0,0,0,0,0,0
4783,15.0,1,1,1,1,1,1,1,1
4784,12.0,1,1,1,1,1,1,1,1
4785,2.0,1,1,1,1,1,1,1,1
4786,14.0,1,1,1,1,1,1,1,1
4787,9.0,1,1,1,1,1,1,1,1
4788,6.0,1,1,1,1,1,1,1,1
4789,1.0,1,1,1,1,1,1,1,1
4790,10.0,1,1,1,1,1,1,1,1
4791,7.0,1,1,1,1,1,1,1,1
4792,11.0,1,1,1,1,1,1,1,1
4793,5.0,1,1,0,0,0,0,0,0
4794,15.0,1,1,1,1,1,1,1,1
4795,10.0,1,1,1,1,1,1,1,1
4796,14.0,1,1,1,0,0,0,0,0
4797,2.0,1,0,0,0,0,0,0,0
4798,7.0,1,1,1,1,1,1,1,1
4799,4.0,1,1,1,1,1,1,1,1
4800,5.0,1,1,1,1,1,1,1,1
4801,9.0,1,1,1,1,1,1,1,1
4802,4.0,1,1,1,1,1,1,1,1
4803,3.0,1,1,1,1,1,1,1,1
4804,1.0,1,1,1,1,1,1,1,1
4805,12.0,1,1,1,1,1,1,1,1
4806,15.0,1,1,1,1,1,1,1,1
4807,2.0,1,1,1,1,1,1,1,1
4808,10.0,1,1,1,1,1,1,1,1
4809,14.0,1,1,1,1,1,1,1,1
4810,8.0,1,1,1,1,1,1,1,1
4811,9.0,1,1,1,1,1,1,1,1
4812,2.0,1,1,1,1,1,1,1,1
4813,15.0,1,1,1,1,1,1,1,1
4814,2.0,1,1,1,1,1,1,1,1
4815,10.0,1,1,1,1,1,1,1,1
4816,6.0,1,1,1,1,1,1,1,1
4817,14.0,1,1,1,1,1,1,1,1
4818,14.0,1,1,1,1,1,1,1,1
4819,3.0,1,1,1,1,1,1,1,1
4820,7.0,1,1,1,1,1,1,1,1
4821,14.0,1,1,1,1,1,1,1,1
4822,10.0,1,1,1,1,1,1,1,1
4823,11.0,1,1,1,1,1,1,1,1
4824,13.0,1,1,1,1,1,1,1,1
4825,4.0,1,1,1,1,1,1,1,1
4826,14.0,1,1,1,1,1,1,1,1
4827,9.0,1,1,1,1,1,1,1,1
4828,14.0,1,1,1,1,1,1,1,1
4829,14.0,1,1,1,1,1,1,1,1
4830,9.0,1,1,1,1,1,1,1,1
4831,5.0,1,1,1,1,1,1,1,1
4832,5.0,1,1,0,0,0,0,0,0
4833,11.0,1,1,1,1,1,1,1,1
4834,6.0,1,1,1,1,1,1,1,1
4835,2.0,1,1,1,1,1,1,1,1
4836,9.0,1,1,1,1,1,1,1,1
4837,4.0,1,1,1,1,1,1,1,1
4838,7.0,1,1,1,1,1,1,1,1
4839,9.0,1,1,1,1,1,1,1,1
4840,9.0,1,1,1,1,1,1,1,1
4841,6.0,1,1,1,1,1,1,1,1
4842,12.0,1,1,1,1,1,1,1,1
4843,8.0,1,1,1,1,1,1,1,1
4844,7.0,1,1,1,1,1,1,1,1
4845,9.0,1,1,1,1,1,1,1,1
4846,7.0,1,1,1,1,1,1,1,1
4847,11.0,1,1,1,1,1,1,1,1
4848,2.0,1,1,1,1,1,1,1,1
4849,13.0,0,0,0,0,0,0,0,0
4850,13.0,1,1,1,1,1,1,1,1
4851,8.0,1,1,1,1,1,1,1,1
4852,6.0,1,1,1,1,1,1,1,1
4853,6.0,0,0,0,0,0,0,0,0
4854,8.0,1,1,1,1,1,1,1,1
4855,14.0,0,0,0,0,0,0,0,0
4856,3.0,1,1,1,1,1,1,1,1
4857,7.0,1,1,1,1,1,1,1,1
4858,13.0,1,1,1,1,1,1,1,1
4859,5.0,0,0,0,0,0,0,0,0
4860,13.0,1,1,1,1,1,1,1,1
4861,7.0,1,1,1,1,1,1,1,1
4862,12.0,1,1,1,1,1,1,1,1
4863,1.0,1,1,1,1,1,1,1,1
4864,1.0,1,1,1,1,1,1,1,1
4865,3.0,1,1,1,1,1,1,1,1
4866,11.0,1,1,1,1,1,1,1,1
4867,11.0,1,1,1,1,1,1,1,1
4868,7.0,1,1,1,1,1,1,1,1
4869,15.0,0,0,0,0,0,0,0,0
4870,12.0,1,1,1,1,1,1,1,1
4871,15.0,1,1,1,1,1,1,1,1
4872,11.0,1,1,1,1,1,1,1,1
4873,1.0,1,1,1,1,1,1,1,1
4874,14.0,0,0,0,0,0,0,0,0
4875,14.0,1,1,1,1,1,1,1,1
4876,3.0,1,1,1,1,1,1,1,1
4877,14.0,1,1,1,1,1,1,1,1
4878,1.0,1,1,1,1,1,1,1,1
4879,7.0,1,1,1,1,1,1,1,1
4880,5.0,0,0,0,0,0,0,0,0
